id,village_name,city_name,province_name,latitude,longitude
1427,"Ds. Ngadipiro","Wonogiri","Jawa Tengah",-7.88657140,110.98983990
1417,"Ds. Ngadirojo Kidul","Wonogiri","Jawa Tengah",-7.81464130,110.99494920
1418,"Ds. Ngadirojo Lor","Wonogiri","Jawa Tengah",-7.81464130,110.99494920
1428,"Ds. Ngadiroyo","Wonogiri","Jawa Tengah",-7.87210000,110.96720000
1296,"Ds. Ngaglik","Wonogiri","Jawa Tengah",-7.79100000,111.22060000
1509,"Ds. Ngambarsari","Wonogiri","Jawa Tengah",-8.03072760,111.04617540
1340,"Ds. Ngancar","Wonogiri","Jawa Tengah",-8.04153800,110.96795480
1305,"Ds. Ngandong","Wonogiri","Jawa Tengah",-7.91508920,110.78857090
1329,"Ds. Ngargoharjo","Wonogiri","Jawa Tengah",-8.12880000,110.90550000
1531,"Ds. Ngarjosari","Wonogiri","Jawa Tengah",-7.94595120,111.04214910
1370,"Ds. Ngelo","Wonogiri","Jawa Tengah",-7.91021160,111.11821090
1383,"Ds. Ngrompak","Wonogiri","Jawa Tengah",-7.85974180,111.17119070
1399,"Ds. Ngroto","Wonogiri","Jawa Tengah",-7.88714760,111.22129700
1461,"Ds. Nguneng","Wonogiri","Jawa Tengah",-7.77604080,111.27700480
1306,"Ds. Ngunggahan","Wonogiri","Jawa Tengah",-7.94690000,110.83920000
1320,"Ds. Nungkulan","Wonogiri","Jawa Tengah",-7.80377000,111.07595000
1510,"Ds. Pandan","Wonogiri","Jawa Tengah",-7.85580000,111.18760000
1511,"Ds. Pandarangin","Wonogiri","Jawa Tengah",-7.90620000,111.00950000
1384,"Ds. Pandeyan","Wonogiri","Jawa Tengah",-7.82740000,111.08570000
1307,"Ds. Panekan","Wonogiri","Jawa Tengah",-8.01190000,110.83540000
1438,"Ds. Paranggupito","Wonogiri","Jawa Tengah",-8.16391110,110.85241420
1487,"Ds. Pare","Wonogiri","Jawa Tengah",-7.82033640,110.89726440
1308,"Ds. Pasekan","Wonogiri","Jawa Tengah",-7.94734180,110.79507140
1371,"Ds. Pengkol","Wonogiri","Jawa Tengah",-6.58800380,110.67777150
1372,"Ds. Pesido","Wonogiri","Jawa Tengah",-7.89987150,111.09338710
1448,"Ds. Petisari","Wonogiri","Jawa Tengah",-8.03660000,110.82530000
1341,"Ds. Pidekso","Wonogiri","Jawa Tengah",-8.04591590,110.98929010
1409,"Ds. Pijiharjo","Wonogiri","Jawa Tengah",-7.87971520,110.81978010
1373,"Ds. Pingkuk","Wonogiri","Jawa Tengah",-7.90823400,111.09978820
1342,"Ds. Platarejo","Wonogiri","Jawa Tengah",-8.03900950,110.89518640
1473,"Ds. Ploso","Wonogiri","Jawa Tengah",-7.80143640,111.24656480
1400,"Ds. Plosorejo","Wonogiri","Jawa Tengah",-7.92009670,111.22915470
1541,"Ds. Pokoh Kidul","Wonogiri","Jawa Tengah",-7.83112300,110.94038070
1419,"Ds. Pondok","Wonogiri","Jawa Tengah",-7.83662160,110.98683040
1429,"Ds. Pondoksari","Wonogiri","Jawa Tengah",-7.86940000,110.94170000
1449,"Ds. Pracimantoro","Wonogiri","Jawa Tengah",-8.04154750,110.78315880
1330,"Ds. Pucanganom","Wonogiri","Jawa Tengah",-8.04897360,110.87554550
1309,"Ds. Pucung","Wonogiri","Jawa Tengah",-7.91287890,111.26127920
1401,"Ds. Pucung","Wonogiri","Jawa Tengah",-7.91287890,111.26127920
1462,"Ds. Puhpelem","Wonogiri","Jawa Tengah",-7.79629980,111.28207760
1385,"Ds. Pule","Wonogiri","Jawa Tengah",-7.77953760,110.86925500
1488,"Ds. Pule","Wonogiri","Jawa Tengah",-7.77953760,110.86925500
1557,"Ds. Pulutan Kulon","Wonogiri","Jawa Tengah",-7.88882560,110.83528620
1558,"Ds. Pulutan Wetan","Wonogiri","Jawa Tengah",-7.86832900,110.85036400
1512,"Ds. Purwoharjo","Wonogiri","Jawa Tengah",-8.01941310,111.12107330
1542,"Ds. Purworejo","Wonogiri","Jawa Tengah",-7.82423450,110.95543780
1543,"Ds. Purwosari","Wonogiri","Jawa Tengah",-7.79158610,110.95550470
1513,"Ds. Randusari","Wonogiri","Jawa Tengah",-7.80053450,111.19977580
1386,"Ds. Rejosari","Wonogiri","Jawa Tengah",-7.86040860,111.12544760
1282,"Ds. Ronggojati","Wonogiri","Jawa Tengah",-7.95385220,110.99539980
1439,"Ds. Sambiharjo","Wonogiri","Jawa Tengah",-8.16990000,110.86380000
1387,"Ds. Sambirejo","Wonogiri","Jawa Tengah",-7.83020000,111.13720000
1514,"Ds. Sambirejo","Wonogiri","Jawa Tengah",-7.83697440,111.15805350
1450,"Ds. Sambiroto","Wonogiri","Jawa Tengah",-8.07726850,110.84537270
1321,"Ds. Sanan","Wonogiri","Jawa Tengah",-7.75463290,111.10562290
1275,"Ds. Saradan","Wonogiri","Jawa Tengah",-7.97549690,110.94645940
1451,"Ds. Sedayu","Wonogiri","Jawa Tengah",-8.04154750,110.78315880
1515,"Ds. Sedayu","Wonogiri","Jawa Tengah",-7.80540000,111.16600000
1343,"Ds. Sejati","Wonogiri","Jawa Tengah",-8.02604240,110.92393390
1344,"Ds. Selomarto","Wonogiri","Jawa Tengah",-8.05560000,110.94440000
1322,"Ds. Selorejo","Wonogiri","Jawa Tengah",-7.76462050,111.08000080
1323,"Ds. Semagar","Wonogiri","Jawa Tengah",-7.76066550,111.11148440
1496,"Ds. Sembukan","Wonogiri","Jawa Tengah",-7.90182120,111.03754350
1388,"Ds. Semen","Wonogiri","Jawa Tengah",-7.87393150,111.16578440
1430,"Ds. Semin","Wonogiri","Jawa Tengah",-7.90211180,111.00089410
1497,"Ds. Sempukerep","Wonogiri","Jawa Tengah",-7.88965680,111.06924850
1474,"Ds. Sendang","Wonogiri","Jawa Tengah",-7.85191070,110.90008760
1544,"Ds. Sendang","Wonogiri","Jawa Tengah",-7.85191070,110.90008760
1532,"Ds. Sendang Mulyo","Wonogiri","Jawa Tengah",-7.57625350,110.90967560
1345,"Ds. Sendangagung","Wonogiri","Jawa Tengah",-8.01670000,110.90830000
1489,"Ds. Sendangijo","Wonogiri","Jawa Tengah",-7.76062350,110.89758580
1276,"Ds. Sendangrejo","Wonogiri","Jawa Tengah",-7.95100000,110.99700000
1283,"Ds. Sendangsari","Wonogiri","Jawa Tengah",-8.02500000,111.00520000
1516,"Ds. Setren","Wonogiri","Jawa Tengah",-7.75551010,111.18802960
1277,"Ds. Setrorejo","Wonogiri","Jawa Tengah",-7.94400000,110.97900000
1389,"Ds. Sidorejo","Wonogiri","Jawa Tengah",-7.85110000,111.15160000
1533,"Ds. Sidorejo","Wonogiri","Jawa Tengah",-7.82379610,111.06740000
1310,"Ds. Sidukarto","Wonogiri","Jawa Tengah",-7.99720000,110.85600000
1490,"Ds. Singodutan","Wonogiri","Jawa Tengah",-7.78888000,110.90000000
1346,"Ds. Sirnoboyo","Wonogiri","Jawa Tengah",-8.01810000,110.89580000
1517,"Ds. Slogohimo","Wonogiri","Jawa Tengah",-7.82541560,111.18270820
1359,"Ds. Slogoretno","Wonogiri","Jawa Tengah",-7.79910000,111.16250000
1518,"Ds. Soco","Wonogiri","Jawa Tengah",-7.81420000,111.18010000
1519,"Ds. Sokoboyo","Wonogiri","Jawa Tengah",-7.78705430,111.18913020
1440,"Ds. Songbledeg","Wonogiri","Jawa Tengah",-8.15624370,110.82359950
1545,"Ds. Sonoharjo","Wonogiri","Jawa Tengah",-7.77066070,110.97628960
1452,"Ds. Suci","Wonogiri","Jawa Tengah",-8.08800000,110.84720000
1297,"Ds. Sugihan","Wonogiri","Jawa Tengah",-7.87033620,111.13710410
1374,"Ds. Sugihan","Wonogiri","Jawa Tengah",-7.87033620,111.13710410
1534,"Ds. Sukoharjo","Wonogiri","Jawa Tengah",-7.95925880,111.08769560
1475,"Ds. Sukomangu","Wonogiri","Jawa Tengah",-7.81900380,111.21880690
1463,"Ds. Sukorejo","Wonogiri","Jawa Tengah",-7.74708830,111.27510100
1476,"Ds. Sumber","Wonogiri","Jawa Tengah",-7.84934320,111.21320180
1284,"Ds. Sumberagung","Wonogiri","Jawa Tengah",-7.95490000,111.01280000
1453,"Ds. Sumberagung","Wonogiri","Jawa Tengah",-7.94646140,111.00743140
1390,"Ds. Sumberejo","Wonogiri","Jawa Tengah",-7.86120000,111.11230000
1559,"Ds. Sumberejo","Wonogiri","Jawa Tengah",-7.92660690,110.85758680
1311,"Ds. Sumberharjo","Wonogiri","Jawa Tengah",-7.96870000,110.84740000
1285,"Ds. Sumberrejo","Wonogiri","Jawa Tengah",-7.80432340,109.92967550
1477,"Ds. Talesan","Wonogiri","Jawa Tengah",-7.80796470,111.21917190
1278,"Ds. Talunombo","Wonogiri","Jawa Tengah",-7.96520000,110.93750000
1324,"Ds. Tambak Merang","Wonogiri","Jawa Tengah",-7.79210000,110.95130000
1391,"Ds. Tanggulangin","Wonogiri","Jawa Tengah",-7.81800000,111.13680000
1298,"Ds. Tanjung","Wonogiri","Jawa Tengah",-7.77493830,111.19159080
1535,"Ds. Tanjungsari","Wonogiri","Jawa Tengah",-7.93727680,111.01627790
1392,"Ds. Tasikharjo","Wonogiri","Jawa Tengah",-6.69330800,111.27576610
1347,"Ds. Tawangharjo","Wonogiri","Jawa Tengah",-7.99947840,110.89285900
1360,"Ds. Tawangrejo","Wonogiri","Jawa Tengah",-7.79850000,111.14900000
1312,"Ds. Tegalharjo","Wonogiri","Jawa Tengah",-7.98080000,110.87830000
1286,"Ds. Tegiri","Wonogiri","Jawa Tengah",-8.00688120,111.03130840
1520,"Ds. Temboro","Wonogiri","Jawa Tengah",-7.99397710,111.05655620
1279,"Ds. Temon","Wonogiri","Jawa Tengah",-7.97060730,110.95916090
1313,"Ds. Tempurharjo","Wonogiri","Jawa Tengah",-7.92203450,110.81423480
1498,"Ds. Tempursari","Wonogiri","Jawa Tengah",-7.87747770,111.05054610
1464,"Ds. Tengger","Wonogiri","Jawa Tengah",-7.76457330,111.26102130
1348,"Ds. Tirtosuoro","Wonogiri","Jawa Tengah",-7.99090000,110.86700000
1331,"Ds. Tlogoharjo","Wonogiri","Jawa Tengah",-8.09437440,110.91317780
1332,"Ds. Tlogosari","Wonogiri","Jawa Tengah",-8.13751800,110.89673450
1499,"Ds. Tremes","Wonogiri","Jawa Tengah",-7.83140000,111.06300000
1454,"Ds. Trukan","Wonogiri","Jawa Tengah",-8.03086500,110.84244730
1455,"Ds. Tubokarto","Wonogiri","Jawa Tengah",-8.02485480,110.82319710
1349,"Ds. Tukulrejo","Wonogiri","Jawa Tengah",-8.03786740,110.98610570
1521,"Ds. Tunggur","Wonogiri","Jawa Tengah",-7.82783000,111.21332020
1325,"Ds. Waleng","Wonogiri","Jawa Tengah",-7.80280000,111.05500000
1522,"Ds. Waru","Wonogiri","Jawa Tengah",-7.83070000,111.19430000
1456,"Ds. Watangrejo","Wonogiri","Jawa Tengah",-8.10243240,110.82502550
1393,"Ds. Watangsono","Wonogiri","Jawa Tengah",-7.82510000,111.10410000
1280,"Ds. Watuagung","Wonogiri","Jawa Tengah",-7.97300000,110.97300000
1523,"Ds. Watusomo","Wonogiri","Jawa Tengah",-7.86930000,111.18390000
1500,"Ds. Widoro","Wonogiri","Jawa Tengah",-7.85700320,111.05724390
1536,"Ds. Wiroko","Wonogiri","Jawa Tengah",-7.95818820,111.07012510
1457,"Ds. Wonodadi","Wonogiri","Jawa Tengah",-8.02092640,110.79493510
1431,"Ds. Wonoharjo","Wonogiri","Jawa Tengah",-7.75255190,110.95686300
1546,"Ds. Wonoharjo","Wonogiri","Jawa Tengah",-7.91210540,110.94174380
1547,"Ds. Wonokerto","Wonogiri","Jawa Tengah",-7.76847510,110.94737100
1361,"Kel. Balepanjang","Wonogiri","Jawa Tengah",-8.00589930,110.92567960
1333,"Kel. Bayemharjo","Wonogiri","Jawa Tengah",-8.08524510,110.89673240
1458,"Kel. Gedong","Wonogiri","Jawa Tengah",-8.04154750,110.78315880
1326,"Kel. Gemawang","Wonogiri","Jawa Tengah",-7.78720000,111.08300000
1402,"Kel. Gesing","Wonogiri","Jawa Tengah",-7.85939610,109.99507060
1350,"Kel. Girikikis","Wonogiri","Jawa Tengah",-8.07445170,110.93320760
1548,"Kel. Giripurwo","Wonogiri","Jawa Tengah",-7.81338590,110.92467080
1549,"Kel. Giritirto","Wonogiri","Jawa Tengah",-7.82192850,110.91880640
1334,"Kel. Giritontro","Wonogiri","Jawa Tengah",-8.08216220,110.86396370
1550,"Kel. Giriwono","Wonogiri","Jawa Tengah",-7.77875320,110.92477860
1537,"Kel. Hargosari","Wonogiri","Jawa Tengah",-7.99031470,111.10737710
1375,"Kel. Jatiroto","Wonogiri","Jawa Tengah",-7.88193780,111.10115830
1524,"Kel. Karang","Wonogiri","Jawa Tengah",-7.79715320,111.17695520
1420,"Kel. Kasihan","Wonogiri","Jawa Tengah",-7.77367270,111.00154010
1501,"Kel. Kayuloko","Wonogiri","Jawa Tengah",-7.83246270,111.06269910
1432,"Kel. Kedungrejo","Wonogiri","Jawa Tengah",-7.92037350,110.95551880
1403,"Kel. Kismantoro","Wonogiri","Jawa Tengah",-7.89979690,111.25487030
1287,"Kel. Kudi","Wonogiri","Jawa Tengah",-7.96760000,111.02920000
1421,"Kel. Mlokomanis Kulon","Wonogiri","Jawa Tengah",-7.79144710,110.99867450
1560,"Kel. Mojopuro","Wonogiri","Jawa Tengah",-7.94839540,110.86533690
1410,"Kel. Pagutan","Wonogiri","Jawa Tengah",-7.83942870,110.79484250
1478,"Kel. Purwantoro","Wonogiri","Jawa Tengah",-7.83490000,111.24480000
1376,"Kel. Sanggrong","Wonogiri","Jawa Tengah",-7.89031020,111.11403850
1288,"Kel. Selopuro","Wonogiri","Jawa Tengah",-6.69507370,111.46407920
1502,"Kel. Sidoharjo","Wonogiri","Jawa Tengah",-7.80624770,111.07479500
1327,"Kel. Sidokarto","Wonogiri","Jawa Tengah",-7.80096530,111.06128050
1479,"Kel. Tegalrejo","Wonogiri","Jawa Tengah",-7.84852000,111.25990000
1538,"Kel. Tirtomoyo","Wonogiri","Jawa Tengah",-7.94803540,111.05853790
1551,"Kel. Wonoboyo","Wonogiri","Jawa Tengah",-7.80215690,110.93629140
1552,"Kel. Wonokarto","Wonogiri","Jawa Tengah",-7.79569700,110.91376550
1561,"Kel. Wuryantoro","Wonogiri","Jawa Tengah",-7.90854180,110.86419040
1553,"Kel. Wuryorejo","Wonogiri","Jawa Tengah",-7.82912040,110.92061080
